,label
4064,cloudy-high
4065,cloudy-high
4066,cloudy-high
4067,cloudy-high
4068,cloudy-high
4069,cloudy-high
4070,cloudy-high
4071,cloudy-high
4072,cloudy-high
4073,cloudy-high
4074,cloudy-high
4075,cloudy-high
4076,cloudy-high
4077,cloudy-high
4078,cloudy-high
4079,cloudy-high
4080,cloudy-high
4081,cloudy-high
4082,cloudy-high
4083,cloudy-high
4084,cloudy-high
4085,cloudy-high
4086,cloudy-high
4087,cloudy-high
4088,cloudy-high
4089,cloudy-high
4090,cloudy-high
4091,cloudy-high
4092,cloudy-high
4093,cloudy-high
4094,cloudy-high
4095,cloudy-high
4096,cloudy-high
4097,cloudy-high
4098,cloudy-high
4099,cloudy-high
4100,cloudy-high
4101,cloudy-high
4102,cloudy-high
4103,cloudy-high
4104,cloudy-high
4105,cloudy-high
4106,cloudy-high
4107,cloudy-high
4108,cloudy-high
4109,cloudy-high
4110,cloudy-high
4111,cloudy-high
4112,cloudy-high
4113,cloudy-high
4114,cloudy-high
4115,cloudy-high
4116,cloudy-high
4117,cloudy-high
4118,cloudy-high
4119,cloudy-high
4120,cloudy-high
4121,cloudy-high
4122,cloudy-high
4123,cloudy-high
4124,cloudy-high
4125,cloudy-high
4126,cloudy-high
4127,cloudy-high
4128,cloudy-high
4129,cloudy-high
4130,cloudy-high
4131,cloudy-high
4132,cloudy-high
4133,cloudy-high
4134,cloudy-high
4135,cloudy-mid
4136,cloudy-mid
4137,cloudy-mid
4138,cloudy-mid
4139,cloudy-mid
4140,cloudy-mid
4141,cloudy-mid
4142,cloudy-mid
4143,cloudy-mid
4144,cloudy-mid
4145,cloudy-mid
4146,cloudy-mid
4147,cloudy-mid
4148,cloudy-mid
4149,cloudy-mid
4150,cloudy-mid
4151,cloudy-mid
4152,cloudy-mid
4153,cloudy-mid
4154,cloudy-mid
4155,cloudy-mid
4156,cloudy-mid
4157,cloudy-mid
4158,cloudy-mid
4159,cloudy-mid
4160,cloudy-mid
4161,cloudy-mid
4162,cloudy-mid
4163,cloudy-mid
4164,cloudy-mid
4165,cloudy-mid
4166,cloudy-mid
4167,cloudy-mid
4168,cloudy-mid
4169,cloudy-mid
4170,cloudy-mid
4171,cloudy-mid
4172,cloudy-mid
4173,cloudy-high
4174,cloudy-high
4175,cloudy-high
4176,cloudy-high
4177,cloudy-high
4178,cloudy-high
4179,cloudy-high
4180,cloudy-high
4181,cloudy-high
4182,cloudy-high
4183,cloudy-high
4184,cloudy-high
4185,cloudy-high
4186,cloudy-high
4187,cloudy-high
4188,cloudy-high
4189,cloudy-high
4190,cloudy-high
4191,cloudy-high
4192,cloudy-high
4193,cloudy-high
4194,cloudy-high
4195,cloudy-mid
4196,cloudy-mid
4197,cloudy-mid
4198,cloudy-mid
4199,cloudy-mid
4200,cloudy-mid
4201,cloudy-mid
4202,cloudy-mid
4203,cloudy-mid
4204,cloudy-mid
4205,cloudy-mid
4206,cloudy-mid
4207,cloudy-mid
4208,cloudy-mid
4209,cloudy-mid
4210,cloudy-mid
4211,cloudy-mid
4212,cloudy-mid
4213,cloudy-mid
4214,cloudy-mid
4215,cloudy-mid
4216,cloudy-mid
4217,cloudy-mid
4218,cloudy-mid
4219,cloudy-mid
4220,cloudy-mid
4221,cloudy-mid
4222,cloudy-mid
4223,cloudy-mid
4224,cloudy-mid
4225,cloudy-mid
4226,cloudy-mid
4227,cloudy-mid
4228,cloudy-mid
4229,cloudy-mid
4230,cloudy-mid
4231,cloudy-mid
4232,cloudy-mid
4233,cloudy-mid
4234,cloudy-mid
4235,cloudy-mid
4236,cloudy-mid
4237,cloudy-mid
4238,cloudy-mid
4239,cloudy-mid
4240,cloudy-high
4241,cloudy-high
4242,cloudy-high
4243,cloudy-high
4244,cloudy-high
4245,cloudy-high
4246,cloudy-high
4247,cloudy-high
4248,cloudy-high
4249,cloudy-high
4250,cloudy-high
4251,cloudy-high
4252,cloudy-high
4253,cloudy-high
4254,cloudy-high
4255,cloudy-high
4256,cloudy-high
4257,cloudy-high
4258,cloudy-high
4259,cloudy-high
4260,cloudy-high
4261,cloudy-high
4262,cloudy-high
4263,cloudy-high
4264,cloudy-high
4265,cloudy-high
4266,cloudy-high
4267,cloudy-high
4268,cloudy-high
4269,cloudy-high
4270,cloudy-high
4271,cloudy-high
4272,cloudy-high
4273,cloudy-high
4274,cloudy-high
4275,cloudy-high
4276,cloudy-high
4277,cloudy-high
4278,cloudy-high
4279,cloudy-high
4280,cloudy-high
4281,cloudy-high
4282,cloudy-high
4283,cloudy-high
4284,cloudy-high
4285,cloudy-high
4286,cloudy-high
4287,cloudy-high
4288,cloudy-high
4289,cloudy-high
4290,cloudy-high
4291,cloudy-high
4292,cloudy-high
4293,cloudy-high
4294,sunny
4295,sunny
4296,sunny
4297,sunny
4298,sunny
4299,sunny
4300,sunny
4301,sunny
4302,sunny
4303,sunny
4304,sunny
4305,sunny
4306,sunny
4307,sunny
4308,sunny
4309,sunny
4310,enhanced
4311,enhanced
4312,enhanced
4313,enhanced
4314,enhanced
4315,enhanced
4316,enhanced
4317,enhanced
4318,enhanced
4319,enhanced
4320,enhanced
4321,enhanced
4322,enhanced
4323,enhanced
4324,enhanced
4325,enhanced
4326,enhanced
4327,enhanced
4328,enhanced
4329,enhanced
4330,enhanced
4331,enhanced
4332,enhanced
4333,enhanced
4334,enhanced
4335,enhanced
4336,enhanced
4337,enhanced
4338,enhanced
4339,enhanced
4340,enhanced
4341,enhanced
4342,enhanced
4343,enhanced
4344,enhanced
4345,enhanced
4346,enhanced
4347,enhanced
4348,enhanced
4349,enhanced
4350,enhanced
4351,enhanced
4352,enhanced
4353,enhanced
4354,enhanced
4355,enhanced
4356,enhanced
4357,enhanced
4358,enhanced
4359,enhanced
4360,enhanced
4361,enhanced
4362,enhanced
4363,enhanced
4364,enhanced
4365,enhanced
4366,enhanced
4367,enhanced
4368,enhanced
4369,enhanced
4370,enhanced
4371,enhanced
4372,enhanced
4373,enhanced
4374,enhanced
4375,enhanced
4376,enhanced
4377,enhanced
4378,enhanced
4379,enhanced
4380,enhanced
4381,enhanced
4382,enhanced
4383,enhanced
4384,enhanced
4385,enhanced
4386,enhanced
4387,enhanced
4388,enhanced
4389,enhanced
4390,enhanced
4391,enhanced
4392,enhanced
4393,enhanced
4394,enhanced
4395,enhanced
4396,enhanced
4397,enhanced
4398,enhanced
4399,enhanced
4400,enhanced
4401,enhanced
4402,enhanced
4403,enhanced
4404,enhanced
4405,enhanced
4406,enhanced
4407,enhanced
4408,enhanced
4409,enhanced
4410,enhanced
4411,enhanced
4412,enhanced
4413,enhanced
4414,enhanced
4415,enhanced
4416,enhanced
4417,enhanced
4418,enhanced
4419,enhanced
4420,enhanced
4421,enhanced
4422,enhanced
4423,enhanced
4424,enhanced
4425,sunny
4426,sunny
4427,sunny
4428,sunny
4429,sunny
4430,sunny
4431,sunny
4432,sunny
4433,sunny
4434,sunny
4435,enhanced
4436,enhanced
4437,enhanced
4438,enhanced
4439,enhanced
4440,enhanced
4441,enhanced
4442,sunny
4443,sunny
4444,sunny
4445,sunny
4446,sunny
4447,sunny
4448,sunny
4449,sunny
4450,sunny
4451,sunny
4452,sunny
4453,sunny
4454,sunny
4455,sunny
4456,sunny
4457,sunny
4458,sunny
4459,sunny
4460,sunny
4461,sunny
4462,sunny
4463,sunny
4464,sunny
4465,sunny
4466,sunny
4467,sunny
4468,sunny
4469,sunny
4470,sunny
4471,sunny
4472,sunny
4473,sunny
4474,sunny
4475,sunny
4476,sunny
4477,sunny
4478,sunny
4479,sunny
4480,sunny
4481,sunny
4482,sunny
4483,sunny
4484,sunny
4485,sunny
4486,sunny
4487,sunny
4488,sunny
4489,cloudy-high
4490,cloudy-high
4491,cloudy-high
4492,cloudy-high
4493,cloudy-high
4494,cloudy-high
4495,sunny
4496,sunny
4497,sunny
4498,sunny
4499,sunny
4500,sunny
4501,sunny
4502,sunny
4503,sunny
4504,sunny
4505,sunny
4506,cloudy-high
4507,cloudy-high
4508,cloudy-high
4509,cloudy-high
4510,cloudy-high
4511,cloudy-high
4512,cloudy-high
4513,cloudy-high
4514,cloudy-high
4515,cloudy-high
4516,cloudy-high
4517,cloudy-high
4518,cloudy-high
4519,cloudy-high
4520,cloudy-high
4521,cloudy-high
4522,cloudy-high
4523,cloudy-high
4524,cloudy-high
4525,cloudy-high
4526,cloudy-high
4527,cloudy-high
4528,cloudy-high
4529,cloudy-high
4530,cloudy-high
4531,cloudy-high
4532,cloudy-high
4533,cloudy-high
4534,cloudy-high
4535,cloudy-high
4536,cloudy-high
4537,cloudy-high
4538,cloudy-high
4539,cloudy-high
4540,cloudy-high
4541,cloudy-high
4542,cloudy-high
4543,cloudy-high
4544,cloudy-high
4545,cloudy-high
4546,cloudy-high
4547,cloudy-high
4548,cloudy-high
4549,cloudy-high
4550,cloudy-high
4551,cloudy-high
4552,cloudy-high
4553,cloudy-high
4554,cloudy-high
4555,cloudy-high
4556,cloudy-high
4557,cloudy-high
4558,cloudy-high
4559,cloudy-high
4560,cloudy-high
4561,cloudy-high
4562,cloudy-high
4563,cloudy-high
4564,cloudy-high
4565,cloudy-high
4566,cloudy-high
4567,cloudy-high
4568,cloudy-high
4569,cloudy-high
4570,cloudy-high
4571,cloudy-high
4572,cloudy-high
4573,cloudy-high
4574,cloudy-high
4575,cloudy-high
4576,cloudy-high
4577,cloudy-high
4578,cloudy-high
4579,cloudy-high
4580,cloudy-high
4581,cloudy-high
4582,cloudy-high
4583,cloudy-high
4584,cloudy-high
4585,cloudy-high
4586,cloudy-high
4587,cloudy-high
4588,cloudy-high
4589,cloudy-high
4590,cloudy-high
4591,cloudy-high
4592,cloudy-high
4593,cloudy-high
4594,cloudy-high
4595,cloudy-high
4596,cloudy-high
4597,cloudy-high
4598,cloudy-high
4599,cloudy-high
4600,cloudy-high
4601,cloudy-high
4602,cloudy-high
4603,cloudy-high
4604,cloudy-high
4605,cloudy-high
4606,cloudy-high
4607,cloudy-high
4608,cloudy-high
4609,cloudy-high
4610,cloudy-high
4611,cloudy-high
4612,cloudy-high
4613,cloudy-high
4614,cloudy-high
4615,cloudy-high
4616,cloudy-high
4617,cloudy-high
4618,cloudy-high
4619,cloudy-high
4620,cloudy-high
4621,cloudy-high
4622,cloudy-high
4623,cloudy-high
4624,cloudy-high
4625,cloudy-high
4626,cloudy-high
4627,cloudy-high
4628,cloudy-high
4629,cloudy-high
4630,cloudy-high
4631,cloudy-high
4632,cloudy-high
4633,cloudy-high
4634,cloudy-high
4635,cloudy-high
4636,cloudy-high
4637,cloudy-high
4638,cloudy-high
4639,cloudy-high
4640,cloudy-high
4641,cloudy-high
4642,cloudy-high
4643,cloudy-high
4644,cloudy-high
4645,cloudy-high
4646,cloudy-high
4647,cloudy-high
4648,cloudy-high
4649,cloudy-high
4650,cloudy-high
4651,cloudy-high
4652,cloudy-high
4653,cloudy-high
4654,cloudy-high
4655,cloudy-high
4656,cloudy-high
4657,cloudy-high
4658,cloudy-high
4659,cloudy-high
4660,cloudy-high
4661,cloudy-high
4662,cloudy-high
4663,cloudy-high
4664,cloudy-high
4665,cloudy-high
4666,cloudy-high
4667,cloudy-high
4668,cloudy-high
4669,cloudy-high
4670,cloudy-high
4671,cloudy-high
4672,cloudy-high
4673,cloudy-high
4674,cloudy-high
4675,cloudy-mid
4676,cloudy-mid
4677,cloudy-mid
4678,cloudy-mid
4679,cloudy-mid
4680,cloudy-mid
4681,cloudy-mid
4682,cloudy-mid
4683,cloudy-mid
4684,cloudy-mid
4685,cloudy-mid
4686,cloudy-mid
4687,cloudy-mid
4688,cloudy-mid
4689,cloudy-mid
4690,cloudy-mid
4691,cloudy-high
4692,cloudy-high
4693,cloudy-high
4694,cloudy-high
4695,cloudy-high
4696,cloudy-high
4697,cloudy-high
4698,cloudy-high
4699,cloudy-high
4700,cloudy-high
4701,cloudy-high
4702,cloudy-high
4703,cloudy-high
4704,cloudy-high
4705,cloudy-high
4706,cloudy-high
4707,cloudy-high
4708,cloudy-high
4709,cloudy-high
4710,cloudy-high
4711,cloudy-high
4712,cloudy-high
4713,cloudy-high
4714,cloudy-high
4715,cloudy-high
4716,cloudy-high
4717,cloudy-high
4718,cloudy-high
4719,cloudy-high
4720,cloudy-high
4721,cloudy-high
4722,cloudy-high
4723,cloudy-high
4724,cloudy-high
4725,cloudy-high
4726,cloudy-high
4727,cloudy-high
4728,cloudy-high
4729,cloudy-high
4730,cloudy-high
4731,cloudy-high
4732,cloudy-high
4733,cloudy-high
4734,cloudy-high
4735,cloudy-mid
4736,cloudy-mid
4737,cloudy-mid
4738,cloudy-mid
4739,cloudy-mid
4740,cloudy-mid
4741,cloudy-mid
4742,cloudy-mid
4743,cloudy-mid
4744,cloudy-mid
4745,cloudy-mid
4746,cloudy-mid
4747,cloudy-mid
4748,cloudy-mid
4749,cloudy-mid
4750,cloudy-mid
4751,cloudy-mid
4752,cloudy-mid
4753,cloudy-mid
4754,cloudy-mid
4755,cloudy-mid
4756,cloudy-mid
4757,cloudy-mid
4758,cloudy-mid
4759,cloudy-mid
4760,cloudy-mid
4761,cloudy-mid
4762,cloudy-mid
4763,cloudy-mid
4764,cloudy-mid
4765,cloudy-mid
4766,cloudy-mid
4767,cloudy-mid
4768,cloudy-mid
4769,cloudy-mid
4770,cloudy-mid
4771,cloudy-mid
4772,cloudy-mid
4773,cloudy-mid
4774,cloudy-mid
4775,cloudy-mid
4776,cloudy-mid
4777,cloudy-mid
4778,cloudy-mid
4779,cloudy-mid
4780,cloudy-mid
4781,cloudy-mid
4782,cloudy-mid
4783,cloudy-mid
4784,cloudy-mid
4785,cloudy-mid
4786,cloudy-mid
4787,cloudy-mid
4788,cloudy-mid
4789,cloudy-mid
4790,cloudy-mid
4791,cloudy-mid
4792,cloudy-mid
4793,cloudy-mid
4794,cloudy-high
4795,cloudy-mid
4796,cloudy-mid
4797,cloudy-mid
4798,cloudy-mid
4799,cloudy-mid
4800,cloudy-mid
4801,cloudy-mid
4802,cloudy-mid
4803,cloudy-mid
4804,cloudy-mid
4805,cloudy-mid
4806,cloudy-mid
4807,cloudy-mid
4808,cloudy-mid
4809,cloudy-mid
4810,cloudy-mid
4811,cloudy-mid
4812,cloudy-mid
4813,cloudy-mid
4814,cloudy-mid
4815,cloudy-mid
4816,cloudy-mid
4817,cloudy-mid
4818,cloudy-mid
4819,cloudy-mid
4820,cloudy-mid
4821,cloudy-mid
4822,cloudy-mid
4823,cloudy-mid
4824,cloudy-mid
4825,cloudy-mid
4826,cloudy-mid
4827,cloudy-mid
4828,cloudy-mid
4829,cloudy-mid
4830,cloudy-mid
4831,cloudy-mid
4832,cloudy-mid
4833,cloudy-mid
4834,cloudy-mid
4835,cloudy-mid
4836,cloudy-mid
4837,cloudy-mid
4838,cloudy-mid
4839,cloudy-mid
4840,cloudy-mid
4841,cloudy-mid
4842,cloudy-mid
4843,cloudy-mid
4844,cloudy-mid
4845,cloudy-mid
4846,cloudy-mid
4847,cloudy-mid
4848,cloudy-mid
4849,cloudy-mid
4850,cloudy-mid
4851,cloudy-mid
4852,cloudy-mid
4853,cloudy-mid
4854,cloudy-mid
4855,cloudy-mid
4856,cloudy-mid
4857,cloudy-mid
4858,cloudy-mid
4859,cloudy-mid
4860,cloudy-mid
4861,cloudy-mid
4862,cloudy-mid
4863,cloudy-mid
4864,cloudy-mid
4865,cloudy-mid
4866,cloudy-mid
4867,cloudy-mid
4868,cloudy-mid
4869,cloudy-mid
4870,cloudy-mid
4871,cloudy-mid
4872,cloudy-high
4873,cloudy-high
4874,cloudy-high
4875,cloudy-high
4876,cloudy-high
4877,cloudy-high
4878,cloudy-high
4879,cloudy-high
4880,cloudy-high
4881,cloudy-high
4882,cloudy-high
4883,cloudy-high
4884,cloudy-high
4885,cloudy-high
4886,cloudy-high
4887,cloudy-high
4888,cloudy-high
4889,cloudy-high
4890,cloudy-high
4891,cloudy-high
4892,cloudy-high
4893,cloudy-high
4894,cloudy-high
4895,cloudy-high
4896,cloudy-high
4897,cloudy-high
4898,cloudy-high
4899,cloudy-high
4900,cloudy-high
4901,cloudy-high
4902,sunny
4903,cloudy-high
4904,cloudy-high
4905,cloudy-high
4906,cloudy-high
4907,sunny
4908,sunny
4909,cloudy-high
4910,cloudy-high
4911,sunny
4912,sunny
4913,sunny
4914,sunny
4915,enhanced
4916,enhanced
4917,enhanced
4918,enhanced
4919,enhanced
4920,enhanced
4921,enhanced
4922,enhanced
4923,enhanced
4924,enhanced
4925,enhanced
4926,enhanced
4927,enhanced
4928,enhanced
4929,enhanced
4930,enhanced
4931,enhanced
4932,enhanced
4933,enhanced
4934,enhanced
4935,enhanced
4936,enhanced
4937,enhanced
4938,enhanced
4939,enhanced
4940,enhanced
4941,enhanced
4942,enhanced
4943,enhanced
4944,enhanced
4945,enhanced
4946,enhanced
4947,enhanced
4948,enhanced
4949,enhanced
4950,enhanced
4951,enhanced
4952,enhanced
4953,enhanced
4954,enhanced
4955,enhanced
4956,enhanced
4957,enhanced
4958,enhanced
4959,enhanced
4960,enhanced
4961,enhanced
4962,enhanced
4963,enhanced
4964,enhanced
4965,enhanced
4966,enhanced
4967,enhanced
4968,enhanced
4969,enhanced
4970,enhanced
4971,enhanced
4972,enhanced
4973,enhanced
4974,enhanced
4975,enhanced
4976,enhanced
4977,enhanced
4978,enhanced
4979,enhanced
4980,enhanced
4981,enhanced
4982,enhanced
4983,enhanced
4984,enhanced
4985,enhanced
4986,enhanced
4987,enhanced
4988,enhanced
4989,enhanced
4990,enhanced
4991,enhanced
4992,enhanced
4993,enhanced
4994,enhanced
4995,enhanced
4996,enhanced
4997,enhanced
4998,enhanced
4999,enhanced
5000,enhanced
5001,enhanced
5002,enhanced
5003,enhanced
5004,enhanced
5005,enhanced
5006,enhanced
5007,enhanced
5008,enhanced
5009,enhanced
5010,enhanced
5011,enhanced
5012,enhanced
5013,enhanced
5014,enhanced
5015,enhanced
5016,enhanced
5017,enhanced
5018,enhanced
5019,enhanced
5020,enhanced
5021,enhanced
5022,enhanced
5023,sunny
5024,sunny
5025,sunny
5026,sunny
5027,sunny
5028,sunny
5029,sunny
5030,sunny
5031,sunny
5032,sunny
5033,sunny
5034,enhanced
5035,enhanced
5036,enhanced
5037,enhanced
5038,enhanced
5039,enhanced
5040,enhanced
5041,sunny
5042,sunny
5043,sunny
5044,sunny
5045,sunny
5046,sunny
5047,sunny
5048,sunny
5049,sunny
5050,sunny
5051,sunny
5052,sunny
5053,sunny
5054,sunny
5055,sunny
5056,sunny
5057,sunny
5058,sunny
5059,sunny
5060,sunny
5061,sunny
5062,sunny
5063,sunny
5064,sunny
5065,sunny
5066,sunny
5067,sunny
5068,sunny
5069,sunny
5070,sunny
5071,sunny
5072,sunny
5073,sunny
5074,sunny
5075,sunny
5076,sunny
5077,sunny
5078,sunny
5079,sunny
5080,sunny
5081,sunny
5082,sunny
5083,sunny
5084,sunny
5085,sunny
5086,sunny
5087,sunny
5088,sunny
5089,sunny
5090,cloudy-high
5091,cloudy-high
5092,cloudy-high
5093,cloudy-high
5094,sunny
5095,sunny
5096,sunny
5097,sunny
5098,sunny
5099,sunny
5100,sunny
5101,cloudy-high
5102,cloudy-high
5103,cloudy-high
5104,cloudy-high
5105,cloudy-high
5106,cloudy-high
5107,cloudy-high
5108,cloudy-high
5109,cloudy-high
5110,cloudy-high
5111,cloudy-high
5112,cloudy-high
5113,cloudy-high
5114,cloudy-high
5115,cloudy-high
5116,cloudy-high
5117,cloudy-high
5118,cloudy-high
5119,cloudy-high
5120,cloudy-high
5121,cloudy-high
5122,cloudy-high
5123,cloudy-high
5124,cloudy-high
5125,cloudy-high
5126,cloudy-high
5127,cloudy-high
5128,cloudy-high
5129,cloudy-high
5130,cloudy-high
5131,cloudy-high
5132,cloudy-high
5133,cloudy-high
5134,cloudy-high
5135,cloudy-high
5136,cloudy-high
5137,cloudy-high
5138,cloudy-high
5139,cloudy-high
5140,cloudy-high
5141,cloudy-high
5142,cloudy-high
5143,cloudy-high
5144,cloudy-high
5145,cloudy-high
5146,cloudy-high
5147,cloudy-high
5148,cloudy-high
5149,cloudy-high
5150,cloudy-high
5151,cloudy-high
5152,cloudy-high
5153,cloudy-high
5154,cloudy-high
5155,cloudy-high
5156,cloudy-high
5157,cloudy-high
5158,cloudy-high
5159,cloudy-high
5160,cloudy-high
5161,cloudy-high
5162,cloudy-high
5163,cloudy-high
5164,cloudy-high
5165,cloudy-high
5166,cloudy-high
5167,cloudy-high
5168,cloudy-high
5169,cloudy-high
5170,cloudy-high
5171,cloudy-high
5172,cloudy-high
5173,cloudy-high
5174,cloudy-high
5175,cloudy-high
5176,cloudy-high
5177,cloudy-high
5178,cloudy-high
5179,cloudy-high
5180,cloudy-high
5181,cloudy-high
5182,cloudy-high
5183,cloudy-high
5184,cloudy-high
5185,cloudy-high
5186,cloudy-high
5187,cloudy-high
5188,cloudy-high
5189,cloudy-high
5190,cloudy-high
5191,cloudy-high
5192,cloudy-high
5193,cloudy-high
5194,cloudy-high
5195,cloudy-high
5196,cloudy-high
5197,cloudy-high
5198,cloudy-high
5199,cloudy-high
5200,cloudy-high
5201,cloudy-high
5202,cloudy-high
5203,cloudy-high
5204,cloudy-high
5205,cloudy-high
5206,cloudy-high
5207,cloudy-high
5208,cloudy-high
5209,cloudy-high
5210,cloudy-high
5211,cloudy-high
5212,cloudy-high
5213,cloudy-high
5214,cloudy-high
5215,cloudy-high
5216,cloudy-high
5217,cloudy-high
5218,cloudy-high
5219,cloudy-high
5220,cloudy-high
5221,cloudy-high
5222,cloudy-high
5223,cloudy-high
5224,cloudy-high
5225,cloudy-high
5226,cloudy-high
5227,cloudy-high
5228,cloudy-high
5229,cloudy-high
5230,cloudy-high
5231,cloudy-high
5232,cloudy-high
5233,cloudy-high
5234,cloudy-high
5235,cloudy-high
5236,cloudy-high
5237,cloudy-high
5238,cloudy-high
5239,cloudy-high
5240,cloudy-high
5241,cloudy-high
5242,cloudy-high
5243,cloudy-high
5244,cloudy-high
5245,cloudy-high
5246,cloudy-high
5247,cloudy-high
5248,cloudy-high
5249,cloudy-high
5250,cloudy-high
5251,cloudy-high
5252,cloudy-high
5253,cloudy-high
5254,cloudy-high
5255,cloudy-high
5256,cloudy-high
5257,cloudy-high
5258,cloudy-high
5259,cloudy-high
5260,cloudy-high
5261,cloudy-high
5262,cloudy-high
5263,cloudy-high
5264,cloudy-high
5265,cloudy-high
5266,cloudy-high
5267,cloudy-high
5268,cloudy-high
5269,cloudy-high
5270,cloudy-high
5271,cloudy-high
5272,cloudy-high
5273,cloudy-mid
5274,cloudy-mid
5275,cloudy-mid
5276,cloudy-mid
5277,cloudy-mid
5278,cloudy-mid
5279,cloudy-mid
5280,cloudy-mid
5281,cloudy-mid
5282,cloudy-mid
5283,cloudy-mid
5284,cloudy-mid
5285,cloudy-mid
5286,cloudy-mid
5287,cloudy-mid
5288,cloudy-mid
5289,cloudy-mid
5290,cloudy-mid
5291,cloudy-mid
5292,cloudy-mid
5293,cloudy-mid
5294,cloudy-mid
5295,cloudy-mid
5296,cloudy-mid
5297,cloudy-mid
5298,cloudy-mid
5299,cloudy-mid
5300,cloudy-mid
5301,cloudy-mid
5302,cloudy-mid
5303,cloudy-mid
5304,cloudy-mid
5305,cloudy-mid
5306,cloudy-mid
5307,cloudy-mid
5308,cloudy-mid
5309,cloudy-mid
5310,cloudy-mid
5311,cloudy-mid
5312,cloudy-high
5313,cloudy-high
5314,cloudy-high
5315,cloudy-high
5316,cloudy-high
5317,cloudy-high
5318,cloudy-high
5319,cloudy-high
5320,cloudy-high
5321,cloudy-high
5322,cloudy-high
5323,cloudy-high
5324,cloudy-high
5325,cloudy-high
5326,cloudy-high
5327,cloudy-high
5328,cloudy-high
5329,cloudy-high
5330,cloudy-high
5331,cloudy-high
5332,cloudy-high
5333,cloudy-mid
5334,cloudy-mid
5335,cloudy-mid
5336,cloudy-mid
5337,cloudy-mid
5338,cloudy-mid
5339,cloudy-mid
5340,cloudy-mid
5341,cloudy-mid
5342,cloudy-mid
5343,cloudy-mid
5344,cloudy-mid
5345,cloudy-mid
5346,cloudy-mid
5347,cloudy-mid
5348,cloudy-mid
5349,cloudy-mid
5350,cloudy-mid
5351,cloudy-mid
5352,cloudy-mid
5353,cloudy-mid
5354,cloudy-mid
5355,cloudy-mid
5356,cloudy-mid
5357,cloudy-mid
5358,cloudy-mid
5359,cloudy-mid
5360,cloudy-mid
5361,cloudy-mid
5362,cloudy-mid
5363,cloudy-mid
5364,cloudy-mid
5365,cloudy-mid
5366,cloudy-mid
5367,cloudy-mid
5368,cloudy-mid
5369,cloudy-mid
5370,cloudy-mid
5371,cloudy-mid
5372,cloudy-mid
5373,cloudy-mid
5374,cloudy-mid
5375,cloudy-mid
5376,cloudy-mid
5377,cloudy-mid
5378,cloudy-mid
5379,cloudy-mid
5380,cloudy-mid
5381,cloudy-mid
5382,cloudy-mid
5383,cloudy-mid
5384,cloudy-mid
5385,cloudy-mid
5386,cloudy-mid
5387,cloudy-mid
5388,cloudy-mid
5389,cloudy-mid
5390,cloudy-mid
5391,cloudy-mid
5392,cloudy-mid
5393,cloudy-mid
5394,cloudy-mid
5395,cloudy-mid
5396,cloudy-mid
5397,cloudy-mid
5398,cloudy-mid
5399,cloudy-mid
5400,cloudy-mid
5401,cloudy-mid
5402,cloudy-mid
5403,cloudy-mid
5404,cloudy-mid
5405,cloudy-mid
5406,cloudy-mid
5407,cloudy-mid
5408,cloudy-mid
5409,cloudy-mid
5410,cloudy-mid
5411,cloudy-mid
5412,cloudy-mid
5413,cloudy-mid
5414,cloudy-mid
5415,cloudy-mid
5416,cloudy-mid
5417,cloudy-mid
5418,cloudy-mid
5419,cloudy-mid
5420,cloudy-mid
5421,cloudy-mid
5422,cloudy-mid
5423,cloudy-mid
5424,cloudy-mid
5425,cloudy-mid
5426,cloudy-mid
5427,cloudy-mid
5428,cloudy-mid
5429,cloudy-mid
5430,cloudy-mid
5431,cloudy-mid
5432,cloudy-mid
5433,cloudy-mid
5434,cloudy-mid
5435,cloudy-mid
5436,cloudy-mid
5437,cloudy-mid
5438,cloudy-mid
5439,cloudy-mid
5440,cloudy-mid
5441,cloudy-mid
5442,cloudy-mid
5443,cloudy-mid
5444,cloudy-mid
5445,cloudy-mid
5446,cloudy-mid
5447,cloudy-mid
5448,cloudy-mid
5449,cloudy-mid
5450,cloudy-mid
5451,cloudy-mid
5452,cloudy-high
5453,cloudy-mid
5454,cloudy-mid
5455,cloudy-mid
5456,cloudy-mid
5457,cloudy-mid
5458,cloudy-mid
5459,cloudy-mid
5460,cloudy-mid
5461,cloudy-mid
5462,cloudy-mid
5463,cloudy-mid
5464,cloudy-mid
5465,cloudy-mid
5466,cloudy-mid
5467,cloudy-mid
5468,cloudy-mid
5469,cloudy-mid
5470,cloudy-high
5471,cloudy-high
5472,cloudy-high
5473,cloudy-high
5474,cloudy-high
5475,cloudy-high
5476,cloudy-high
5477,cloudy-high
5478,cloudy-high
5479,cloudy-high
5480,cloudy-high
5481,cloudy-high
5482,cloudy-high
5483,cloudy-high
5484,cloudy-high
5485,cloudy-high
5486,cloudy-high
5487,cloudy-high
5488,cloudy-high
5489,cloudy-high
5490,cloudy-high
5491,cloudy-high
5492,cloudy-high
5493,cloudy-high
5494,cloudy-high
5495,cloudy-high
5496,cloudy-high
5497,cloudy-high
5498,cloudy-high
5499,cloudy-high
5500,cloudy-high
5501,cloudy-high
5502,cloudy-high
5503,cloudy-high
5504,cloudy-high
5505,sunny
5506,sunny
5507,sunny
5508,sunny
5509,sunny
5510,sunny
5511,sunny
5512,sunny
5513,enhanced
5514,enhanced
5515,enhanced
5516,enhanced
5517,enhanced
5518,enhanced
5519,enhanced
5520,enhanced
